883.34,msec,task-clock,883344738,100.00,,
1926613374,,cycles,588696131,66.00,,
4351015038,,instructions,736368181,83.00,,
927769731,,branches,736298365,83.00,,
794011,,branch-misses,736431943,83.00,,
3157813,,cache-references,736324133,83.00,,
1677831,,cache-misses,735628380,83.00,,
