883.92,msec,task-clock,883923710,100.00,,
1927857608,,cycles,588876087,66.00,,
4654548911,,instructions,736875829,83.00,,
928075241,,branches,736961873,83.00,,
797009,,branch-misses,736953150,83.00,,
3209334,,cache-references,736919791,83.00,,
1684379,,cache-misses,735983939,83.00,,
