533.09,msec,task-clock,533091046,100.00,,
1162627179,,cycles,355148376,66.00,,
1253575055,,instructions,444101663,83.00,,
334904678,,branches,444121700,83.00,,
211951,,branch-misses,444078821,83.00,,
2232477,,cache-references,444218593,83.00,,
1755354,,cache-misses,444796694,83.00,,
