733.18,msec,task-clock,733178036,100.00,,
1599113504,,cycles,488605953,66.00,,
3721085641,,instructions,611166695,83.00,,
922585665,,branches,611189756,83.00,,
454934,,branch-misses,611200853,83.00,,
1872027,,cache-references,611171423,83.00,,
1352033,,cache-misses,610544159,83.00,,
