217.02,msec,task-clock,217024683,100.00,,
473155473,,cycles,144320536,66.00,,
981687651,,instructions,181032598,83.00,,
206789960,,branches,180993359,83.00,,
428598,,branch-misses,181056054,83.00,,
3093994,,cache-references,181021893,83.00,,
1680439,,cache-misses,180706890,83.00,,
