2952.09,msec,task-clock,2952089600,100.00,,
6439348089,,cycles,1968263971,66.00,,
21194522419,,instructions,2460224062,83.00,,
3333305787,,branches,2460088496,83.00,,
506622,,branch-misses,2460239824,83.00,,
2032646,,cache-references,2460039623,83.00,,
1351256,,cache-misses,2459726486,83.00,,
