2759.83,msec,task-clock,2759828148,100.00,,
6019801697,,cycles,1839846955,66.00,,
11181746329,,instructions,2299870007,83.00,,
2162689094,,branches,2299909739,83.00,,
11429060,,branch-misses,2299704634,83.00,,
2532529,,cache-references,2300051422,83.00,,
1808917,,cache-misses,2299799842,83.00,,
