882.41,msec,task-clock,882406212,100.00,,
1924562462,,cycles,588443667,66.00,,
4351935159,,instructions,735410928,83.00,,
927947037,,branches,735444473,83.00,,
680854,,branch-misses,735421818,83.00,,
3198536,,cache-references,735438574,83.00,,
1642765,,cache-misses,734876316,83.00,,
