871.37,msec,task-clock,871369876,100.00,,
1900517687,,cycles,580736326,66.00,,
4324586185,,instructions,726379336,83.00,,
922733892,,branches,726368527,83.00,,
458812,,branch-misses,726418957,83.00,,
1870078,,cache-references,726362609,83.00,,
1347785,,cache-misses,725593085,83.00,,
