217.79,msec,task-clock,217790198,100.00,,
474728350,,cycles,144860297,66.00,,
1044860880,,instructions,181782108,83.00,,
206819855,,branches,181721821,83.00,,
479419,,branch-misses,181873936,83.00,,
3124105,,cache-references,181827142,83.00,,
1664507,,cache-misses,180877596,83.00,,
