133.79,msec,task-clock,133794614,100.00,,
291655650,,cycles,88254072,65.00,,
570368348,,instructions,111248888,83.00,,
117604769,,branches,111793740,83.00,,
199156,,branch-misses,111798394,83.00,,
2182573,,cache-references,111784673,83.00,,
1727868,,cache-misses,111547577,83.00,,
