532.53,msec,task-clock,532530515,100.00,,
1161399160,,cycles,354596807,66.00,,
1284463672,,instructions,443546357,83.00,,
334830619,,branches,443554919,83.00,,
212836,,branch-misses,443530574,83.00,,
2173219,,cache-references,444267834,83.00,,
1735349,,cache-misses,444171926,83.00,,
