3896.59,msec,task-clock,3896591572,100.00,,
8499403122,,cycles,2597448246,66.00,,
29049604214,,instructions,3247304900,83.00,,
5143721304,,branches,3247774930,83.00,,
730293,,branch-misses,3247608330,83.00,,
3367912,,cache-references,3247668101,83.00,,
1664523,,cache-misses,3245866681,83.00,,
