environment,case,run1_net_ns_per_helper,run2_net_ns_per_helper,run3_net_ns_per_helper,run4_net_ns_per_helper,run5_net_ns_per_helper,mean_net_ns_per_helper,median_net_ns_per_helper,stdev_net_ns_per_helper,min_net_ns_per_helper,max_net_ns_per_helper
kernel,__bench_array_map_lookup,2.75904715,2.7546360900000004,2.7572680900000006,2.7605230199999995,2.75522922,2.757340714,2.7572680900000006,0.0024908666884497234,2.7546360900000004,2.7605230199999995
kernel,__bench_array_map_update,34.05867215999999,34.14184785,34.35626287000001,34.131878289999996,34.04891757,34.147515748,34.131878289999996,0.12396249426475886,34.04891757,34.35626287000001
kernel,__bench_hash_map_lookup,50.007016449999995,49.916724779999996,49.94841100000001,49.91927269,49.94871825,49.948028633999996,49.94841100000001,0.036355947935033266,49.916724779999996,50.007016449999995
kernel,__bench_hash_map_update,129.09481988000002,127.36910417,129.18277582000002,129.10803506,129.11392336,128.773731658,129.10803506,0.7859520200872705,127.36910417,129.18277582000002
bpftime,__bench_array_map_lookup,13.393168820000001,13.40803745,13.38922934,13.39305298,13.4163959,13.399976898,13.393168820000001,0.0116657264530423,13.38922934,13.4163959
bpftime,__bench_array_map_update,18.53191172,18.547469569999997,18.61705851,18.54298187,18.55380566,18.558645465999998,18.547469569999997,0.033617144055192325,18.53191172,18.61705851
bpftime,__bench_hash_map_lookup,80.89827288000001,77.50065551,75.56095975000001,79.92597355,75.80411641999999,77.937995622,77.50065551,2.4036588799949516,75.56095975000001,80.89827288000001
bpftime,__bench_hash_map_update,87.35010339,83.21846395,80.47406246,86.61610389,80.95748590999999,83.72324392,83.21846395,3.161651023166428,80.47406246,87.35010339
